"title","url","platform","description","options","numforecasts","numforecasters","stars"
"Conditional on CPSP entering India, India will pass legislation to ban at least one of the three pesticides most commonly used in suicide.","https://www.givewell.org/research/incubation-grants/centre-pesticide-suicide-prevention/august-2017-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Average of two forecasts: 5% and 10%. Associated grant: Centre for Pesticide Suicide Prevention — General Support","[{""name"":""Yes"",""probability"":0.08,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.92,""type"":""PROBABILITY""}]",,,2
"Conditional on CPSP entering India, a state in India will pass legislation to ban at least one of the three pesticides most commonly used in suicide.","https://www.givewell.org/research/incubation-grants/centre-pesticide-suicide-prevention/august-2017-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Average of two forecasts: 35% and 15%. Associated grant: Centre for Pesticide Suicide Prevention — General Support","[{""name"":""Yes"",""probability"":0.25,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.75,""type"":""PROBABILITY""}]",,,2
"Conditional on legislation to ban pesticides used in suicide being passed in Nepal, the pesticide suicide rate is lower in the combined three years after the ban than it is in the three years before the ban","https://www.givewell.org/research/incubation-grants/centre-pesticide-suicide-prevention/august-2017-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","(as determined by national level data or representative survey data). Associated grant: Centre for Pesticide Suicide Prevention — General Support","[{""name"":""Yes"",""probability"":0.85,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.15000000000000002,""type"":""PROBABILITY""}]",,,2
"Conditional on legislation to ban pesticides used in suicide being passed in India, the pesticide suicide rate is lower in the combined three years after the ban than it is in the three years before the ban","https://www.givewell.org/research/incubation-grants/centre-pesticide-suicide-prevention/august-2017-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","(as determined by national level data or representative survey data). Associated grant: Centre for Pesticide Suicide Prevention — General Support","[{""name"":""Yes"",""probability"":0.85,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.15000000000000002,""type"":""PROBABILITY""}]",,,2
"Conditional on legislation to ban pesticides used in suicide being passed in Nepal, the pesticide suicide rate is >10% lower in the combined three years after the ban than it is in the three years before the ban (as determined by national level data or representative survey data)","https://www.givewell.org/research/incubation-grants/centre-pesticide-suicide-prevention/august-2017-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Centre for Pesticide Suicide Prevention — General Support","[{""name"":""Yes"",""probability"":0.4,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.6,""type"":""PROBABILITY""}]",,,2
"Conditional on legislation to ban pesticides used in suicide being passed in India, the pesticide suicide rate is >10% lower in the combined three years after the ban than it is in the three years before the ban (as determined by national level data or representative survey data)","https://www.givewell.org/research/incubation-grants/centre-pesticide-suicide-prevention/august-2017-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Centre for Pesticide Suicide Prevention — General Support","[{""name"":""Yes"",""probability"":0.4,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.6,""type"":""PROBABILITY""}]",,,2
"Conditional on legislation to ban pesticides used in suicide being passed in Nepal, the pesticide suicide rate is >15% lower in the combined three years after the ban than it is in the three years before the ban (as determined by national level data or representative survey data)","https://www.givewell.org/research/incubation-grants/centre-pesticide-suicide-prevention/august-2017-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Centre for Pesticide Suicide Prevention — General Support","[{""name"":""Yes"",""probability"":0.2,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.8,""type"":""PROBABILITY""}]",,,2
"Conditional on legislation to ban pesticides used in suicide being passed in India, the pesticide suicide rate is >15% lower in the combined three years after the ban than it is in the three years before the ban (as determined by national level data or representative survey data)","https://www.givewell.org/research/incubation-grants/centre-pesticide-suicide-prevention/august-2017-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Centre for Pesticide Suicide Prevention — General Support","[{""name"":""Yes"",""probability"":0.2,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.8,""type"":""PROBABILITY""}]",,,2
"GiveWell makes another grant to IGI","https://www.givewell.org/research/incubation-grants/innovation-in-government-initiative/december-2018-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Innovation in Government Initiative — General Support. Resolution: January 1, 2021","[{""name"":""Yes"",""probability"":0.35,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.65,""type"":""PROBABILITY""}]",,,2
"IGI is able to raise more than $1 million in funding from other sources","https://www.givewell.org/research/incubation-grants/innovation-in-government-initiative/december-2018-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Innovation in Government Initiative — General Support. Resolution: January 1, 2021","[{""name"":""Yes"",""probability"":0.6,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.4,""type"":""PROBABILITY""}]",,,2
"At least four GiveWell staff members with inputs in our cost-effectiveness model change their moral weights for either valuing health vs. income or age-weighting by at least 25%, and they attribute that change to this research","https://www.givewell.org/research/incubation-grants/IDinsight-beneficiary-preferences-march-2019#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: IDinsight — Beneficiary Preferences Survey (2019)","[{""name"":""Yes"",""probability"":0.35,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.65,""type"":""PROBABILITY""}]",,,2
"Fortify Health becomes a top charity.","https://www.givewell.org/research/incubation-grants/fortify-health/august-2019-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Fortify Health — General Support (2019). Resolution: November 2022","[{""name"":""Yes"",""probability"":0.25,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.75,""type"":""PROBABILITY""}]",,,2
"Fortify Health has successfully signed agreements to install equipment with at least an additional 8 mills.","https://www.givewell.org/research/incubation-grants/fortify-health/august-2019-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Fortify Health — General Support (2019). Resolution: July 2020","[{""name"":""Yes"",""probability"":0.75,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.25,""type"":""PROBABILITY""}]",,,2
"Fortify Health has successfully signed agreements to install equipment with at least an additional 16 mills.","https://www.givewell.org/research/incubation-grants/fortify-health/august-2019-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Fortify Health — General Support (2019). Resolution: July 2020","[{""name"":""Yes"",""probability"":0.25,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.75,""type"":""PROBABILITY""}]",,,2
"Fortify Health has successfully installed equipment in at least 8 additional partner mills.","https://www.givewell.org/research/incubation-grants/fortify-health/august-2019-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Fortify Health — General Support (2019). Resolution: July 2020","[{""name"":""Yes"",""probability"":0.33,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.6699999999999999,""type"":""PROBABILITY""}]",,,2
"Fortify Health has successfully installed equipment in at least 16 additional partner mills.","https://www.givewell.org/research/incubation-grants/fortify-health/august-2019-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Fortify Health — General Support (2019). Resolution: July 2020","[{""name"":""Yes"",""probability"":0.1,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.9,""type"":""PROBABILITY""}]",,,2
"Fortify Health successfully maintains its four existing miller partnerships.","https://www.givewell.org/research/incubation-grants/fortify-health/august-2019-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Fortify Health — General Support (2019). Resolution: July 2020","[{""name"":""Yes"",""probability"":0.9,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.09999999999999998,""type"":""PROBABILITY""}]",,,2
"Laboratory tests from random samples of atta produced by Fortify Health's partner mills do not fall more than 1mg below the target (21.25 mg of iron per kilogram of wheat flour) in more than 25% of cases.","https://www.givewell.org/research/incubation-grants/fortify-health/august-2019-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Fortify Health — General Support (2019). Resolution: July 2020","[{""name"":""Yes"",""probability"":0.6,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.4,""type"":""PROBABILITY""}]",,,2
"GiveWell makes another grant to Fortify Health to work on iron fortification in India","https://www.givewell.org/research/incubation-grants/fortify-health/june-2018-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Fortify Health — General Support (2018)","[{""name"":""Yes"",""probability"":0.35,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.65,""type"":""PROBABILITY""}]",,,2
"Fortify Health completes installation of fortification equipment in at least one mill","https://www.givewell.org/research/incubation-grants/fortify-health/june-2018-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Fortify Health — General Support (2018)","[{""name"":""Yes"",""probability"":0.5,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.5,""type"":""PROBABILITY""}]",,,2
"Fortify Health completes installation of fortification equipment in at least five mills","https://www.givewell.org/research/incubation-grants/fortify-health/june-2018-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Fortify Health — General Support (2018)","[{""name"":""Yes"",""probability"":0.2,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.8,""type"":""PROBABILITY""}]",,,2
"Fortify Health becomes a GiveWell top charity","https://www.givewell.org/research/incubation-grants/fortify-health/june-2018-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Fortify Health — General Support (2018)","[{""name"":""Yes"",""probability"":0.1,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.9,""type"":""PROBABILITY""}]",,,2
"GiveWell models Fortify Health as more than 10x as cost-effective as cash after updating our CEA based on the Cochrane review of iron fortification that is scheduled to be released in 2018","https://www.givewell.org/research/incubation-grants/fortify-health/june-2018-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Fortify Health — General Support (2018)","[{""name"":""Yes"",""probability"":0.6,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.4,""type"":""PROBABILITY""}]",,,2
"GiveWell will make a decision by September 30, 2020, about whether to recommend that Open Philanthropy and other donors continue to fund New Incentives","https://www.givewell.org/research/incubation-grants/new-incentives/april-2020-grant#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: New Incentives — General Support (April 2020)","[{""name"":""Yes"",""probability"":0.75,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.25,""type"":""PROBABILITY""}]",,,2
"We will consider this grant a success in 10 years. ","https://www.openphilanthropy.org/focus/global-catastrophic-risks/miscellaneous/harvard-university-solar-geoengineering-research-program","GiveWell/OpenPhilanthropy","Associated grant: Harvard University — Solar Geoengineering Research Program ","[{""name"":""Yes"",""probability"":0.8,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.19999999999999996,""type"":""PROBABILITY""}]",,,2
"Two years from now, the Center for Human-Compatible AI will be spending at least $2 million a year, and will be considered by one or more of our relevant technical advisors to have a reasonably good reputation in the field","https://www.openphilanthropy.org/focus/global-catastrophic-risks/potential-risks-advanced-artificial-intelligence/uc-berkeley-center-human-compatible-ai","GiveWell/OpenPhilanthropy","Associated grant: UC Berkeley — Center for Human-Compatible AI (2016). Resolution: 2018","[{""name"":""Yes"",""probability"":0.5,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.5,""type"":""PROBABILITY""}]",,,2
"CIWF USA will persuade at least one major poultry company to adopt a meaningful broiler chicken welfare policy","https://www.openphilanthropy.org/focus/us-policy/farm-animal-welfare/CIWF-USA-general-support#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Compassion in World Farming USA — General Support (2016)","[{""name"":""Yes"",""probability"":0.5,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.5,""type"":""PROBABILITY""}]",,,2
"CIWF USA will play a major role in securing five or more new corporate cage-free pledges","https://www.openphilanthropy.org/focus/us-policy/farm-animal-welfare/CIWF-USA-general-support#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Compassion in World Farming USA — General Support (2016)","[{""name"":""Yes"",""probability"":0.75,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.25,""type"":""PROBABILITY""}]",,,2
"We will consider this grant a cost-effective success in one year","https://www.openphilanthropy.org/focus/us-policy/criminal-justice-reform/impact-justice-restorative-justice-project#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Impact Justice — Restorative Justice Project ","[{""name"":""Yes"",""probability"":0.1,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.9,""type"":""PROBABILITY""}]",,,2
"This grant will play an important role in getting traction for the concept of restorative justice on a national level over the next three years","https://www.openphilanthropy.org/focus/us-policy/criminal-justice-reform/impact-justice-restorative-justice-project#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: Impact Justice — Restorative Justice Project ","[{""name"":""Yes"",""probability"":0.7,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.30000000000000004,""type"":""PROBABILITY""}]",,,2
"80,000 Hours claims at least 1,500 impact-adjusted plan changes in 2017","https://www.openphilanthropy.org/giving/grants/80000-hours-general-support#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: 80,000 Hours — General Support ","[{""name"":""Yes"",""probability"":0.66,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.33999999999999997,""type"":""PROBABILITY""}]",,,2
"80,000 Hours claims at least 2,400 impact-adjusted plan changes in 2017","https://www.openphilanthropy.org/giving/grants/80000-hours-general-support#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: 80,000 Hours — General Support ","[{""name"":""Yes"",""probability"":0.33,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.6699999999999999,""type"":""PROBABILITY""}]",,,2
"80,000 Hours hires at least two staff members in 2017","https://www.openphilanthropy.org/giving/grants/80000-hours-general-support#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: 80,000 Hours — General Support ","[{""name"":""Yes"",""probability"":0.6,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.4,""type"":""PROBABILITY""}]",,,2
"80,000 Hours raises at least $750,000 by February 1, 2017, not including funding from the Open Philanthropy Project","https://www.openphilanthropy.org/giving/grants/80000-hours-general-support#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: 80,000 Hours — General Support ","[{""name"":""Yes"",""probability"":0.7,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.30000000000000004,""type"":""PROBABILITY""}]",,,2
"80,000 Hours raises at least $1,250,000 by February 1, 2017, not including funding from the Open Philanthropy Project","https://www.openphilanthropy.org/giving/grants/80000-hours-general-support#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: 80,000 Hours — General Support ","[{""name"":""Yes"",""probability"":0.35,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.65,""type"":""PROBABILITY""}]",,,2
"The Alpha Pundit Challenge, or something like it, will have converted five or more vague predictions from pundits into numerical predictions, beyond those described in Tetlock, Alpha Pundit Challenge Proposal, by December 31, 2016%","https://www.openphilanthropy.org/giving/grants/university-pennsylvania-philip-tetlock-forecasting#Internal_forecasts","GiveWell/OpenPhilanthropy","Associated grant: University of Pennsylvania — Philip Tetlock on Forecasting ","[{""name"":""Yes"",""probability"":0.5,""type"":""PROBABILITY""},{""name"":""No"",""probability"":0.5,""type"":""PROBABILITY""}]",,,2
