"title","url","platform","description","options","numforecasts","numforecasters","stars"
"Estimates for Jacobs Engineering Group (J)","https://www.estimize.com/j","Estimize","A link to Estimize's forecasts for *Jacobs Engineering Group* (sticker symbol J). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for J. B. Hunt Transport Services (JBHT)","https://www.estimize.com/jbht","Estimize","A link to Estimize's forecasts for *J. B. Hunt Transport Services* (sticker symbol JBHT). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for JM Smucker (SJM)","https://www.estimize.com/sjm","Estimize","A link to Estimize's forecasts for *JM Smucker* (sticker symbol SJM). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Johnson & Johnson (JNJ)","https://www.estimize.com/jnj","Estimize","A link to Estimize's forecasts for *Johnson & Johnson* (sticker symbol JNJ). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Johnson Controls International (JCI)","https://www.estimize.com/jci","Estimize","A link to Estimize's forecasts for *Johnson Controls International* (sticker symbol JCI). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for JPMorgan Chase & Co. (JPM)","https://www.estimize.com/jpm","Estimize","A link to Estimize's forecasts for *JPMorgan Chase & Co.* (sticker symbol JPM). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Juniper Networks (JNPR)","https://www.estimize.com/jnpr","Estimize","A link to Estimize's forecasts for *Juniper Networks* (sticker symbol JNPR). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Kansas City Southern (KSU)","https://www.estimize.com/ksu","Estimize","A link to Estimize's forecasts for *Kansas City Southern* (sticker symbol KSU). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Kellogg Co. (K)","https://www.estimize.com/k","Estimize","A link to Estimize's forecasts for *Kellogg Co.* (sticker symbol K). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for KeyCorp (KEY)","https://www.estimize.com/key","Estimize","A link to Estimize's forecasts for *KeyCorp* (sticker symbol KEY). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Keysight Technologies (KEYS)","https://www.estimize.com/keys","Estimize","A link to Estimize's forecasts for *Keysight Technologies* (sticker symbol KEYS). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Kimberly-Clark (KMB)","https://www.estimize.com/kmb","Estimize","A link to Estimize's forecasts for *Kimberly-Clark* (sticker symbol KMB). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Kimco Realty (KIM)","https://www.estimize.com/kim","Estimize","A link to Estimize's forecasts for *Kimco Realty* (sticker symbol KIM). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Kinder Morgan (KMI)","https://www.estimize.com/kmi","Estimize","A link to Estimize's forecasts for *Kinder Morgan* (sticker symbol KMI). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for KLA Corporation (KLAC)","https://www.estimize.com/klac","Estimize","A link to Estimize's forecasts for *KLA Corporation* (sticker symbol KLAC). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Kraft Heinz Co (KHC)","https://www.estimize.com/khc","Estimize","A link to Estimize's forecasts for *Kraft Heinz Co* (sticker symbol KHC). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Kroger Co. (KR)","https://www.estimize.com/kr","Estimize","A link to Estimize's forecasts for *Kroger Co.* (sticker symbol KR). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for L Brands Inc. (LB)","https://www.estimize.com/lb","Estimize","A link to Estimize's forecasts for *L Brands Inc.* (sticker symbol LB). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for L3Harris Technologies (LHX)","https://www.estimize.com/lhx","Estimize","A link to Estimize's forecasts for *L3Harris Technologies* (sticker symbol LHX). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Laboratory Corp. of America Holding (LH)","https://www.estimize.com/lh","Estimize","A link to Estimize's forecasts for *Laboratory Corp. of America Holding* (sticker symbol LH). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Lam Research (LRCX)","https://www.estimize.com/lrcx","Estimize","A link to Estimize's forecasts for *Lam Research* (sticker symbol LRCX). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Lamb Weston Holdings Inc (LW)","https://www.estimize.com/lw","Estimize","A link to Estimize's forecasts for *Lamb Weston Holdings Inc* (sticker symbol LW). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Las Vegas Sands (LVS)","https://www.estimize.com/lvs","Estimize","A link to Estimize's forecasts for *Las Vegas Sands* (sticker symbol LVS). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Leggett & Platt (LEG)","https://www.estimize.com/leg","Estimize","A link to Estimize's forecasts for *Leggett & Platt* (sticker symbol LEG). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Leidos Holdings (LDOS)","https://www.estimize.com/ldos","Estimize","A link to Estimize's forecasts for *Leidos Holdings* (sticker symbol LDOS). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Lennar Corp. (LEN)","https://www.estimize.com/len","Estimize","A link to Estimize's forecasts for *Lennar Corp.* (sticker symbol LEN). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Lilly (Eli) & Co. (LLY)","https://www.estimize.com/lly","Estimize","A link to Estimize's forecasts for *Lilly (Eli) & Co.* (sticker symbol LLY). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Lincoln National (LNC)","https://www.estimize.com/lnc","Estimize","A link to Estimize's forecasts for *Lincoln National* (sticker symbol LNC). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Linde plc (LIN)","https://www.estimize.com/lin","Estimize","A link to Estimize's forecasts for *Linde plc* (sticker symbol LIN). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Live Nation Entertainment (LYV)","https://www.estimize.com/lyv","Estimize","A link to Estimize's forecasts for *Live Nation Entertainment* (sticker symbol LYV). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for LKQ Corporation (LKQ)","https://www.estimize.com/lkq","Estimize","A link to Estimize's forecasts for *LKQ Corporation* (sticker symbol LKQ). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Lockheed Martin Corp. (LMT)","https://www.estimize.com/lmt","Estimize","A link to Estimize's forecasts for *Lockheed Martin Corp.* (sticker symbol LMT). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Loews Corp. (L)","https://www.estimize.com/l","Estimize","A link to Estimize's forecasts for *Loews Corp.* (sticker symbol L). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Lowe's Cos. (LOW)","https://www.estimize.com/low","Estimize","A link to Estimize's forecasts for *Lowe's Cos.* (sticker symbol LOW). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Lumen Technologies (LUMN)","https://www.estimize.com/lumn","Estimize","A link to Estimize's forecasts for *Lumen Technologies* (sticker symbol LUMN). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for LyondellBasell (LYB)","https://www.estimize.com/lyb","Estimize","A link to Estimize's forecasts for *LyondellBasell* (sticker symbol LYB). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for M&T Bank (MTB)","https://www.estimize.com/mtb","Estimize","A link to Estimize's forecasts for *M&T Bank* (sticker symbol MTB). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Marathon Oil Corp. (MRO)","https://www.estimize.com/mro","Estimize","A link to Estimize's forecasts for *Marathon Oil Corp.* (sticker symbol MRO). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Marathon Petroleum (MPC)","https://www.estimize.com/mpc","Estimize","A link to Estimize's forecasts for *Marathon Petroleum* (sticker symbol MPC). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for MarketAxess (MKTX)","https://www.estimize.com/mktx","Estimize","A link to Estimize's forecasts for *MarketAxess* (sticker symbol MKTX). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Marriott International (MAR)","https://www.estimize.com/mar","Estimize","A link to Estimize's forecasts for *Marriott International* (sticker symbol MAR). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Marsh & McLennan (MMC)","https://www.estimize.com/mmc","Estimize","A link to Estimize's forecasts for *Marsh & McLennan* (sticker symbol MMC). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Martin Marietta Materials (MLM)","https://www.estimize.com/mlm","Estimize","A link to Estimize's forecasts for *Martin Marietta Materials* (sticker symbol MLM). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Masco Corp. (MAS)","https://www.estimize.com/mas","Estimize","A link to Estimize's forecasts for *Masco Corp.* (sticker symbol MAS). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Mastercard Inc. (MA)","https://www.estimize.com/ma","Estimize","A link to Estimize's forecasts for *Mastercard Inc.* (sticker symbol MA). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for McCormick & Co. (MKC)","https://www.estimize.com/mkc","Estimize","A link to Estimize's forecasts for *McCormick & Co.* (sticker symbol MKC). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Maxim Integrated Products (MXIM)","https://www.estimize.com/mxim","Estimize","A link to Estimize's forecasts for *Maxim Integrated Products* (sticker symbol MXIM). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for McDonald's Corp. (MCD)","https://www.estimize.com/mcd","Estimize","A link to Estimize's forecasts for *McDonald's Corp.* (sticker symbol MCD). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for McKesson Corp. (MCK)","https://www.estimize.com/mck","Estimize","A link to Estimize's forecasts for *McKesson Corp.* (sticker symbol MCK). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Medtronic plc (MDT)","https://www.estimize.com/mdt","Estimize","A link to Estimize's forecasts for *Medtronic plc* (sticker symbol MDT). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Merck & Co. (MRK)","https://www.estimize.com/mrk","Estimize","A link to Estimize's forecasts for *Merck & Co.* (sticker symbol MRK). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for MetLife Inc. (MET)","https://www.estimize.com/met","Estimize","A link to Estimize's forecasts for *MetLife Inc.* (sticker symbol MET). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Mettler Toledo (MTD)","https://www.estimize.com/mtd","Estimize","A link to Estimize's forecasts for *Mettler Toledo* (sticker symbol MTD). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for MGM Resorts International (MGM)","https://www.estimize.com/mgm","Estimize","A link to Estimize's forecasts for *MGM Resorts International* (sticker symbol MGM). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Microchip Technology (MCHP)","https://www.estimize.com/mchp","Estimize","A link to Estimize's forecasts for *Microchip Technology* (sticker symbol MCHP). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Micron Technology (MU)","https://www.estimize.com/mu","Estimize","A link to Estimize's forecasts for *Micron Technology* (sticker symbol MU). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Microsoft Corp. (MSFT)","https://www.estimize.com/msft","Estimize","A link to Estimize's forecasts for *Microsoft Corp.* (sticker symbol MSFT). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Mid-America Apartments (MAA)","https://www.estimize.com/maa","Estimize","A link to Estimize's forecasts for *Mid-America Apartments* (sticker symbol MAA). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Mohawk Industries (MHK)","https://www.estimize.com/mhk","Estimize","A link to Estimize's forecasts for *Mohawk Industries* (sticker symbol MHK). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Molson Coors Beverage Company (TAP)","https://www.estimize.com/tap","Estimize","A link to Estimize's forecasts for *Molson Coors Beverage Company* (sticker symbol TAP). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Mondelez International (MDLZ)","https://www.estimize.com/mdlz","Estimize","A link to Estimize's forecasts for *Mondelez International* (sticker symbol MDLZ). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Monolithic Power Systems (MPWR)","https://www.estimize.com/mpwr","Estimize","A link to Estimize's forecasts for *Monolithic Power Systems* (sticker symbol MPWR). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Monster Beverage (MNST)","https://www.estimize.com/mnst","Estimize","A link to Estimize's forecasts for *Monster Beverage* (sticker symbol MNST). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Moody's Corp (MCO)","https://www.estimize.com/mco","Estimize","A link to Estimize's forecasts for *Moody's Corp* (sticker symbol MCO). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Morgan Stanley (MS)","https://www.estimize.com/ms","Estimize","A link to Estimize's forecasts for *Morgan Stanley* (sticker symbol MS). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for The Mosaic Company (MOS)","https://www.estimize.com/mos","Estimize","A link to Estimize's forecasts for *The Mosaic Company* (sticker symbol MOS). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Motorola Solutions Inc. (MSI)","https://www.estimize.com/msi","Estimize","A link to Estimize's forecasts for *Motorola Solutions Inc.* (sticker symbol MSI). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for MSCI Inc (MSCI)","https://www.estimize.com/msci","Estimize","A link to Estimize's forecasts for *MSCI Inc* (sticker symbol MSCI). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for ""Nasdaq (NDAQ)","https://www.estimize.com/ndaq","Estimize","A link to Estimize's forecasts for *""Nasdaq* (sticker symbol NDAQ). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for NetApp (NTAP)","https://www.estimize.com/ntap","Estimize","A link to Estimize's forecasts for *NetApp* (sticker symbol NTAP). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Netflix Inc. (NFLX)","https://www.estimize.com/nflx","Estimize","A link to Estimize's forecasts for *Netflix Inc.* (sticker symbol NFLX). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Newell Brands (NWL)","https://www.estimize.com/nwl","Estimize","A link to Estimize's forecasts for *Newell Brands* (sticker symbol NWL). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Newmont Corporation (NEM)","https://www.estimize.com/nem","Estimize","A link to Estimize's forecasts for *Newmont Corporation* (sticker symbol NEM). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for News Corp (Class A) (NWSA)","https://www.estimize.com/nwsa","Estimize","A link to Estimize's forecasts for *News Corp (Class A)* (sticker symbol NWSA). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for News Corp (Class B) (NWS)","https://www.estimize.com/nws","Estimize","A link to Estimize's forecasts for *News Corp (Class B)* (sticker symbol NWS). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for NextEra Energy (NEE)","https://www.estimize.com/nee","Estimize","A link to Estimize's forecasts for *NextEra Energy* (sticker symbol NEE). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Nielsen Holdings (NLSN)","https://www.estimize.com/nlsn","Estimize","A link to Estimize's forecasts for *Nielsen Holdings* (sticker symbol NLSN). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for ""Nike (NKE)","https://www.estimize.com/nke","Estimize","A link to Estimize's forecasts for *""Nike* (sticker symbol NKE). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for NiSource Inc. (NI)","https://www.estimize.com/ni","Estimize","A link to Estimize's forecasts for *NiSource Inc.* (sticker symbol NI). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Norfolk Southern Corp. (NSC)","https://www.estimize.com/nsc","Estimize","A link to Estimize's forecasts for *Norfolk Southern Corp.* (sticker symbol NSC). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Northern Trust Corp. (NTRS)","https://www.estimize.com/ntrs","Estimize","A link to Estimize's forecasts for *Northern Trust Corp.* (sticker symbol NTRS). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Northrop Grumman (NOC)","https://www.estimize.com/noc","Estimize","A link to Estimize's forecasts for *Northrop Grumman* (sticker symbol NOC). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for NortonLifeLock (NLOK)","https://www.estimize.com/nlok","Estimize","A link to Estimize's forecasts for *NortonLifeLock* (sticker symbol NLOK). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Norwegian Cruise Line Holdings (NCLH)","https://www.estimize.com/nclh","Estimize","A link to Estimize's forecasts for *Norwegian Cruise Line Holdings* (sticker symbol NCLH). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for NOV Inc. (NOV)","https://www.estimize.com/nov","Estimize","A link to Estimize's forecasts for *NOV Inc.* (sticker symbol NOV). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for NRG Energy (NRG)","https://www.estimize.com/nrg","Estimize","A link to Estimize's forecasts for *NRG Energy* (sticker symbol NRG). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Nucor Corp. (NUE)","https://www.estimize.com/nue","Estimize","A link to Estimize's forecasts for *Nucor Corp.* (sticker symbol NUE). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Nvidia Corporation (NVDA)","https://www.estimize.com/nvda","Estimize","A link to Estimize's forecasts for *Nvidia Corporation* (sticker symbol NVDA). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for ""NVR (NVR)","https://www.estimize.com/nvr","Estimize","A link to Estimize's forecasts for *""NVR* (sticker symbol NVR). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for O'Reilly Automotive (ORLY)","https://www.estimize.com/orly","Estimize","A link to Estimize's forecasts for *O'Reilly Automotive* (sticker symbol ORLY). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Occidental Petroleum (OXY)","https://www.estimize.com/oxy","Estimize","A link to Estimize's forecasts for *Occidental Petroleum* (sticker symbol OXY). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Old Dominion Freight Line (ODFL)","https://www.estimize.com/odfl","Estimize","A link to Estimize's forecasts for *Old Dominion Freight Line* (sticker symbol ODFL). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Omnicom Group (OMC)","https://www.estimize.com/omc","Estimize","A link to Estimize's forecasts for *Omnicom Group* (sticker symbol OMC). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Oneok (OKE)","https://www.estimize.com/oke","Estimize","A link to Estimize's forecasts for *Oneok* (sticker symbol OKE). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Oracle Corp. (ORCL)","https://www.estimize.com/orcl","Estimize","A link to Estimize's forecasts for *Oracle Corp.* (sticker symbol ORCL). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Otis Worldwide (OTIS)","https://www.estimize.com/otis","Estimize","A link to Estimize's forecasts for *Otis Worldwide* (sticker symbol OTIS). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Paccar (PCAR)","https://www.estimize.com/pcar","Estimize","A link to Estimize's forecasts for *Paccar* (sticker symbol PCAR). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Packaging Corporation of America (PKG)","https://www.estimize.com/pkg","Estimize","A link to Estimize's forecasts for *Packaging Corporation of America* (sticker symbol PKG). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Parker-Hannifin (PH)","https://www.estimize.com/ph","Estimize","A link to Estimize's forecasts for *Parker-Hannifin* (sticker symbol PH). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Paychex Inc. (PAYX)","https://www.estimize.com/payx","Estimize","A link to Estimize's forecasts for *Paychex Inc.* (sticker symbol PAYX). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Paycom (PAYC)","https://www.estimize.com/payc","Estimize","A link to Estimize's forecasts for *Paycom* (sticker symbol PAYC). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for PayPal (PYPL)","https://www.estimize.com/pypl","Estimize","A link to Estimize's forecasts for *PayPal* (sticker symbol PYPL). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Pentair plc (PNR)","https://www.estimize.com/pnr","Estimize","A link to Estimize's forecasts for *Pentair plc* (sticker symbol PNR). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for People's United Financial (PBCT)","https://www.estimize.com/pbct","Estimize","A link to Estimize's forecasts for *People's United Financial* (sticker symbol PBCT). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for PepsiCo Inc. (PEP)","https://www.estimize.com/pep","Estimize","A link to Estimize's forecasts for *PepsiCo Inc.* (sticker symbol PEP). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for PerkinElmer (PKI)","https://www.estimize.com/pki","Estimize","A link to Estimize's forecasts for *PerkinElmer* (sticker symbol PKI). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Perrigo (PRGO)","https://www.estimize.com/prgo","Estimize","A link to Estimize's forecasts for *Perrigo* (sticker symbol PRGO). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Pfizer Inc. (PFE)","https://www.estimize.com/pfe","Estimize","A link to Estimize's forecasts for *Pfizer Inc.* (sticker symbol PFE). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Philip Morris International (PM)","https://www.estimize.com/pm","Estimize","A link to Estimize's forecasts for *Philip Morris International* (sticker symbol PM). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Phillips 66 (PSX)","https://www.estimize.com/psx","Estimize","A link to Estimize's forecasts for *Phillips 66* (sticker symbol PSX). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Pinnacle West Capital (PNW)","https://www.estimize.com/pnw","Estimize","A link to Estimize's forecasts for *Pinnacle West Capital* (sticker symbol PNW). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Pioneer Natural Resources (PXD)","https://www.estimize.com/pxd","Estimize","A link to Estimize's forecasts for *Pioneer Natural Resources* (sticker symbol PXD). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for PNC Financial Services (PNC)","https://www.estimize.com/pnc","Estimize","A link to Estimize's forecasts for *PNC Financial Services* (sticker symbol PNC). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Pool Corporation (POOL)","https://www.estimize.com/pool","Estimize","A link to Estimize's forecasts for *Pool Corporation* (sticker symbol POOL). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for PPG Industries (PPG)","https://www.estimize.com/ppg","Estimize","A link to Estimize's forecasts for *PPG Industries* (sticker symbol PPG). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for PPL Corp. (PPL)","https://www.estimize.com/ppl","Estimize","A link to Estimize's forecasts for *PPL Corp.* (sticker symbol PPL). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Principal Financial Group (PFG)","https://www.estimize.com/pfg","Estimize","A link to Estimize's forecasts for *Principal Financial Group* (sticker symbol PFG). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Procter & Gamble (PG)","https://www.estimize.com/pg","Estimize","A link to Estimize's forecasts for *Procter & Gamble* (sticker symbol PG). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Progressive Corp. (PGR)","https://www.estimize.com/pgr","Estimize","A link to Estimize's forecasts for *Progressive Corp.* (sticker symbol PGR). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Prologis (PLD)","https://www.estimize.com/pld","Estimize","A link to Estimize's forecasts for *Prologis* (sticker symbol PLD). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Prudential Financial (PRU)","https://www.estimize.com/pru","Estimize","A link to Estimize's forecasts for *Prudential Financial* (sticker symbol PRU). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Public Service Enterprise Group (PSEG) (PEG)","https://www.estimize.com/peg","Estimize","A link to Estimize's forecasts for *Public Service Enterprise Group (PSEG)* (sticker symbol PEG). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Public Storage (PSA)","https://www.estimize.com/psa","Estimize","A link to Estimize's forecasts for *Public Storage* (sticker symbol PSA). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for PulteGroup (PHM)","https://www.estimize.com/phm","Estimize","A link to Estimize's forecasts for *PulteGroup* (sticker symbol PHM). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for PVH Corp. (PVH)","https://www.estimize.com/pvh","Estimize","A link to Estimize's forecasts for *PVH Corp.* (sticker symbol PVH). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Qorvo (QRVO)","https://www.estimize.com/qrvo","Estimize","A link to Estimize's forecasts for *Qorvo* (sticker symbol QRVO). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Quanta Services Inc. (PWR)","https://www.estimize.com/pwr","Estimize","A link to Estimize's forecasts for *Quanta Services Inc.* (sticker symbol PWR). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Qualcomm (QCOM)","https://www.estimize.com/qcom","Estimize","A link to Estimize's forecasts for *Qualcomm* (sticker symbol QCOM). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Quest Diagnostics (DGX)","https://www.estimize.com/dgx","Estimize","A link to Estimize's forecasts for *Quest Diagnostics* (sticker symbol DGX). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Ralph Lauren Corporation (RL)","https://www.estimize.com/rl","Estimize","A link to Estimize's forecasts for *Ralph Lauren Corporation* (sticker symbol RL). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
